,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1118,SL,79.7,3.34,55.0,5.51,13.0,1,0,0.0,0,0,-1.31,-0.41,-1.47,1.97,0,0,1,2,6,0.0,0.0,0.0,77.8,2305.0,5.5,294.0,1,0-0
1124,SL,81.3,3.35,55.01,5.5,5.0,1,0,1.0,0,0,-0.49,-0.19,0.14,2.19,0,0,1,1,6,168.0,79.3,63.0,79.4,2438.0,5.5,307.0,1,0-0
1127,SL,78.6,3.39,55.35,5.55,8.0,1,0,1.0,0,0,-0.84,-0.24,0.02,1.87,0,0,0,1,6,0.0,0.0,0.0,76.5,2205.0,5.2,297.0,1,0-0
1132,SL,74.9,3.29,55.32,5.61,12.0,0,0,1.0,0,0,-1.31,0.01,0.92,2.92,0,0,0,0,6,0.0,0.0,0.0,72.9,2199.0,5.2,279.0,1,0-0
1139,SL,80.8,3.36,55.08,5.42,8.0,1,0,1.0,0,0,-0.92,-0.96,-0.06,1.86,0,0,1,2,5,0.0,0.0,0.0,78.6,2218.0,5.4,321.0,1,0-0
1147,SL,79.9,3.32,55.11,5.45,13.0,1,0,1.0,0,0,-1.09,-0.64,-1.09,1.83,0,0,1,1,5,0.0,0.0,0.0,77.7,2242.0,5.4,307.0,1,0-0
1149,CH,86.6,3.51,54.42,5.21,3.0,1,0,1.0,0,0,1.53,0.62,0.55,2.92,0,0,0,1,5,60.0,22.5,26.0,85.8,2010.0,6.1,107.0,1,0-0
1154,SL,78.8,3.39,55.34,5.48,14.0,1,0,0.0,0,0,-1.35,0.05,1.35,2.56,0,0,0,0,5,0.0,0.0,0.0,77.1,2256.0,5.2,275.0,1,0-0
1157,SI,94.6,3.45,54.34,5.36,9.0,0,0,1.0,0,0,1.39,0.32,0.79,1.86,0,0,1,2,4,0.0,0.0,0.0,93.8,2111.0,6.2,98.0,1,0-0
1158,CH,87.7,3.56,54.46,5.12,9.0,1,0,0.0,0,0,1.57,0.19,0.47,1.92,0,0,1,1,4,334.0,90.7,34.0,86.8,2182.0,6.0,92.0,1,0-0
1160,SL,79.7,3.26,54.95,5.4,6.0,1,0,1.0,0,0,-0.95,-0.21,0.69,2.57,0,0,0,1,4,0.0,0.0,0.0,78.6,2326.0,5.6,292.0,1,0-0
1163,CH,84.3,3.37,54.45,5.3,3.0,1,0,1.0,0,0,1.71,0.63,0.39,3.01,0,0,0,0,4,21.0,65.8,-7.0,83.2,2060.0,6.1,106.0,1,0-0
1165,SI,95.6,3.54,54.39,5.19,14.0,0,0,0.0,0,0,1.5,0.17,1.66,2.12,0,0,0,2,3,0.0,0.0,0.0,95.2,2272.0,6.1,92.0,0,0-0
1170,FF,91.8,3.44,54.27,5.45,3.0,1,0,1.0,0,0,1.0,0.62,0.64,3.48,0,0,0,1,3,14.0,80.2,-13.0,91.5,2223.0,6.2,117.0,0,0-0
1179,CH,85.4,3.35,54.12,5.27,2.0,1,0,1.0,0,0,1.52,0.18,-0.09,2.72,0,0,0,0,3,0.0,0.0,0.0,85.3,2076.0,6.4,91.0,0,0-0
1181,SL,80.3,3.39,55.09,5.45,9.0,1,0,1.0,0,0,-1.39,-0.54,0.76,1.79,0,0,0,2,2,0.0,0.0,0.0,78.7,2357.0,5.4,297.0,0,0-0
1185,FF,95.2,3.34,54.06,5.47,12.0,1,0,0.0,0,0,1.21,1.08,1.4,4.25,0,0,0,1,2,0.0,0.0,0.0,95.1,2286.0,6.4,128.0,0,0-0
1187,SL,77.9,3.49,54.95,5.51,12.0,0,0,0.0,0,0,-1.25,-0.46,1.26,2.73,0,0,0,0,2,0.0,0.0,0.0,76.6,2338.0,5.5,297.0,0,0-0
1188,SI,92.3,3.28,54.25,5.21,13.0,1,0,0.0,0,0,1.38,0.1,-0.35,1.1,0,0,0,2,1,28.0,70.1,0.0,91.5,2195.0,6.3,89.0,0,0-0
1193,CH,86.7,3.4,54.2,5.07,7.0,1,0,1.0,0,0,1.54,0.38,-0.57,1.95,0,0,0,1,1,0.0,0.0,0.0,86.2,2082.0,6.3,99.0,0,0-0
1199,SI,96.6,3.3,54.46,5.42,12.0,1,0,0.0,0,0,1.48,0.09,1.49,2.88,0,0,0,0,1,0.0,0.0,0.0,95.9,2305.0,6.0,89.0,0,0-0
1200,FF,97.0,3.0,54.37,5.42,6.0,1,0,0.0,0,0,1.21,0.89,0.34,1.94,0,0,0,2,5,7.0,107.3,-16.0,96.3,2490.0,6.1,123.0,-2,0-0
1208,SL,79.8,3.13,55.16,5.48,9.0,1,0,1.0,0,0,-0.99,-0.52,0.31,1.67,0,1,0,2,5,0.0,0.0,0.0,78.2,2380.0,5.3,305.0,0,0-0
1210,CH,84.4,3.22,54.83,5.22,8.0,1,0,0.0,0,0,1.42,0.3,0.25,1.6,0,0,0,2,5,0.0,0.0,0.0,83.2,1799.0,5.7,96.0,0,0-0
1216,SL,73.9,3.0,55.21,5.46,4.0,0,0,1.0,0,0,-1.69,-0.47,-0.41,2.5,0,0,0,1,5,0.0,0.0,0.0,72.2,2373.0,5.3,291.0,0,0-0
1222,SI,91.5,3.32,54.82,5.39,12.0,1,0,0.0,0,0,1.71,0.74,1.54,3.78,0,0,0,0,5,0.0,0.0,0.0,90.1,2202.0,5.7,109.0,0,0-0
1229,SL,78.4,3.19,55.13,5.47,14.0,1,0,0.0,0,0,-0.62,-0.21,1.4,1.42,0,0,0,2,4,0.0,0.0,0.0,77.1,2351.0,5.4,302.0,0,0-0
1233,CH,83.8,3.16,54.74,5.32,6.0,1,0,1.0,0,0,1.12,0.37,0.37,2.06,0,0,0,1,4,0.0,0.0,0.0,83.1,1645.0,5.8,102.0,0,0-0
1236,SL,75.3,3.15,55.68,5.49,12.0,1,0,0.0,0,0,-1.14,-0.48,2.83,3.32,0,0,0,0,4,0.0,0.0,0.0,73.0,2202.0,4.8,301.0,0,0-0
1241,CH,86.5,3.16,54.7,5.08,13.0,1,0,0.0,0,0,1.58,-0.03,-0.7,0.73,0,1,0,2,3,0.0,0.0,0.0,85.5,1792.0,5.8,84.0,0,0-0
1245,SL,78.9,3.05,55.4,5.38,6.0,1,0,1.0,0,0,-0.91,-0.12,0.68,2.84,0,0,1,1,3,0.0,0.0,0.0,77.1,2423.0,5.1,288.0,0,0-0
1251,SL,79.1,3.07,55.23,5.42,6.0,1,0,1.0,0,0,-0.87,-0.17,0.42,2.42,0,0,1,0,3,0.0,0.0,0.0,77.5,2393.0,5.3,291.0,0,0-0
1255,SI,90.2,3.14,54.64,5.38,14.0,1,0,0.0,0,0,1.73,0.4,0.3,0.64,0,0,0,0,3,0.0,0.0,0.0,89.2,2224.0,5.9,99.0,0,0-0
1257,SI,96.5,3.01,54.32,5.34,14.0,0,0,0.0,0,0,1.52,0.55,1.03,1.94,0,0,0,2,2,0.0,0.0,0.0,96.0,2348.0,6.2,106.0,-5,0-0
1259,SL,78.7,3.09,55.35,5.49,6.0,1,0,1.0,0,0,-0.94,-0.17,0.31,2.6,0,0,1,2,2,0.0,0.0,0.0,77.0,2434.0,5.1,290.0,-3,0-0
1261,SL,80.8,3.08,55.22,5.5,4.0,1,0,1.0,0,0,-0.64,-0.49,-0.55,2.13,0,0,1,1,2,0.0,0.0,0.0,79.5,2480.0,5.3,315.0,-3,0-0
1265,FF,94.1,3.08,54.42,5.47,7.0,1,0,1.0,0,0,1.42,1.26,-0.34,1.59,0,0,1,0,2,0.0,0.0,0.0,93.3,2447.0,6.1,129.0,-3,0-0
1269,SI,93.8,3.13,54.83,5.49,12.0,1,0,0.0,0,0,1.41,0.66,1.24,3.06,0,0,0,0,2,0.0,0.0,0.0,92.8,2279.0,5.7,111.0,-3,0-0
1274,FF,95.7,3.03,54.12,5.35,3.0,1,0,1.0,0,0,1.13,0.99,0.32,2.81,0,1,0,2,1,0.0,0.0,0.0,96.1,2482.0,6.4,128.0,-3,0-0
1275,CH,85.3,3.16,54.56,5.3,6.0,1,0,0.0,0,0,1.6,0.52,0.33,2.15,0,1,1,2,1,333.0,89.7,33.0,84.7,1918.0,5.9,104.0,-1,0-0
1278,FF,90.5,3.3,54.87,5.28,6.0,1,0,1.0,0,0,1.47,0.87,0.36,1.99,0,1,1,1,1,25.0,102.4,-4.0,89.1,2411.0,5.6,117.0,-1,0-0
1279,SL,81.9,3.14,55.12,5.45,2.0,1,0,0.0,0,0,-0.97,-0.51,0.02,2.63,0,1,1,0,1,0.0,0.0,0.0,80.4,2665.0,5.4,304.0,-1,0-0
1284,SI,94.0,3.17,54.49,5.31,3.0,0,0,1.0,0,0,1.51,0.6,0.82,2.63,1,0,1,0,1,54.0,91.7,0.0,93.6,2239.0,6.0,108.0,0,0-0
1290,FF,93.8,3.2,54.6,5.45,12.0,1,0,0.0,0,0,1.34,1.09,0.52,4.09,0,0,1,0,1,0.0,0.0,0.0,92.8,2426.0,5.9,126.0,0,0-0
1293,SI,93.6,3.12,54.79,5.3,3.0,1,0,1.0,0,0,1.5,0.48,0.49,3.14,0,0,0,0,1,0.0,0.0,0.0,92.7,2173.0,5.7,104.0,0,0-0
1300,CH,84.4,3.09,54.63,5.01,13.0,1,0,1.0,0,0,1.49,-0.21,-0.13,1.0,0,0,0,2,7,0.0,0.0,0.0,83.7,1787.0,5.9,77.0,4,0-0
1304,SL,78.4,3.08,55.27,5.41,1.0,1,0,1.0,0,0,-0.76,-0.11,-0.34,2.96,0,0,0,1,7,0.0,0.0,0.0,76.5,2515.0,5.2,291.0,4,0-0
1307,CH,81.3,3.26,54.83,5.18,12.0,1,0,0.0,0,0,1.39,0.62,1.15,2.74,0,0,0,0,7,0.0,0.0,0.0,80.6,1541.0,5.7,108.0,4,0-0
1310,FF,92.6,3.09,54.2,5.38,11.0,0,0,1.0,0,0,1.13,1.4,-0.99,2.38,0,0,1,2,6,0.0,0.0,0.0,92.0,2322.0,6.3,138.0,4,0-0
1315,SL,77.4,3.14,55.27,5.42,12.0,1,0,0.0,0,0,-0.97,-0.45,1.44,2.8,0,0,1,1,6,0.0,0.0,0.0,75.9,2134.0,5.2,303.0,4,0-0
1321,CH,86.9,3.2,54.31,5.21,7.0,1,0,0.0,0,0,1.28,0.73,-0.53,1.65,0,0,1,0,6,0.0,0.0,0.0,86.6,1793.0,6.2,115.0,4,0-0
1331,SL,76.6,3.08,55.31,5.47,13.0,0,0,0.0,0,0,-1.18,0.06,-1.59,-0.52,0,0,0,0,6,0.0,0.0,0.0,74.5,2390.0,5.2,275.0,4,0-0
1337,CH,87.6,3.14,54.62,5.27,12.0,1,0,1.0,0,0,1.24,1.05,0.93,2.41,0,0,0,2,5,0.0,0.0,0.0,86.9,2271.0,5.9,126.0,4,0-0
1339,SL,75.7,3.07,55.34,5.53,14.0,1,0,0.0,0,0,-0.59,-0.05,0.09,0.91,0,0,0,1,5,0.0,0.0,0.0,73.8,2331.0,5.2,292.0,4,0-0
1345,SI,92.0,3.19,54.39,5.12,12.0,1,0,0.0,0,0,1.55,0.49,1.59,3.36,0,0,0,0,5,0.0,0.0,0.0,91.4,2284.0,6.1,103.0,4,0-0
1348,SL,79.3,3.06,55.23,5.44,12.0,1,0,0.0,0,0,-0.78,-0.08,1.97,4.07,0,1,0,2,4,0.0,0.0,0.0,78.0,2285.0,5.3,287.0,4,0-0
1355,CH,88.6,3.11,54.42,5.24,14.0,1,0,0.0,0,0,1.68,0.82,0.17,1.09,0,0,0,2,4,0.0,0.0,0.0,87.9,2175.0,6.1,112.0,4,0-0
1359,CH,88.4,3.12,54.75,5.46,6.0,0,0,1.0,0,0,1.29,1.22,0.36,2.46,0,0,0,1,4,0.0,0.0,0.0,87.5,2169.0,5.7,130.0,4,0-0
1361,CH,86.5,3.24,54.62,5.32,14.0,1,0,0.0,0,0,1.66,0.88,0.44,1.29,0,0,0,0,4,0.0,0.0,0.0,85.6,2164.0,5.9,114.0,4,0-0
1365,SL,79.0,3.27,55.27,5.42,6.0,1,0,1.0,0,0,-1.13,-0.28,0.32,2.41,0,1,0,2,3,0.0,0.0,0.0,76.9,2347.0,5.2,293.0,2,0-0
1368,FF,95.2,3.15,54.48,5.38,4.0,0,0,1.0,0,0,1.41,1.3,-0.3,2.18,0,1,0,1,3,0.0,0.0,0.0,94.2,2422.0,6.0,130.0,2,0-0
1370,SL,75.7,3.04,54.88,5.36,6.0,1,0,1.0,0,0,-1.05,-0.14,0.29,2.23,0,0,0,1,3,0.0,0.0,0.0,74.7,2361.0,5.6,287.0,2,0-0
1378,SI,92.2,3.27,54.7,5.31,14.0,1,0,0.0,0,0,1.6,0.65,1.15,2.27,0,0,0,0,3,0.0,0.0,0.0,90.9,2307.0,5.8,108.0,2,0-0
1380,SL,79.5,3.14,55.28,5.4,13.0,1,0,0.0,0,0,-1.07,0.01,-0.96,2.09,0,1,1,2,2,0.0,0.0,0.0,77.8,2467.0,5.2,278.0,1,0-0
1384,FF,91.5,3.18,54.34,5.43,13.0,1,0,0.0,0,0,1.37,1.24,-1.09,1.76,0,0,1,2,2,0.0,0.0,0.0,91.0,2333.0,6.2,129.0,1,0-0
1390,CH,88.6,3.26,54.42,5.21,14.0,1,0,0.0,0,0,1.63,0.54,1.28,1.98,0,0,0,2,2,0.0,0.0,0.0,87.9,2262.0,6.1,104.0,1,0-0
1395,FF,93.6,3.13,54.6,5.45,1.0,0,0,1.0,0,0,1.19,1.35,-0.36,2.95,0,0,0,1,2,0.0,0.0,0.0,92.8,2377.0,5.9,136.0,1,0-0
1399,CH,81.8,3.3,54.87,5.22,7.0,1,0,1.0,0,0,1.31,0.95,-0.3,1.83,0,0,0,0,2,0.0,0.0,0.0,80.6,1672.0,5.6,121.0,1,0-0
1401,CH,83.8,3.22,54.38,5.03,13.0,1,0,1.0,0,0,1.45,0.44,0.0,1.35,0,0,0,2,1,0.0,0.0,0.0,83.7,1712.0,6.1,102.0,0,0-0
1403,SI,90.7,3.27,54.24,5.22,14.0,0,0,0.0,0,0,1.76,0.5,1.65,2.11,0,0,0,1,1,0.0,0.0,0.0,90.4,2191.0,6.3,102.0,0,0-0
1408,FF,94.9,3.19,54.58,5.21,12.0,1,0,0.0,0,0,1.43,1.21,0.83,3.57,0,0,0,0,1,0.0,0.0,0.0,93.9,2466.0,5.9,127.0,0,0-0
1412,SL,80.6,3.14,54.55,5.5,4.0,0,0,1.0,0,0,-0.9,-0.47,-0.72,2.41,0,1,1,2,6,10.0,71.3,-14.0,79.6,2518.0,5.9,305.0,6,0-0
1417,FF,91.6,3.09,54.48,5.53,7.0,1,0,1.0,0,0,1.37,1.07,-0.63,2.25,0,0,1,2,6,0.0,0.0,0.0,90.5,2375.0,6.0,124.0,6,0-0
1419,SL,76.0,3.19,55.17,5.51,4.0,1,0,1.0,0,0,-0.81,-0.22,-0.31,2.53,0,0,1,1,6,0.0,0.0,0.0,74.5,2288.0,5.3,297.0,6,0-0
1425,SL,78.1,3.16,55.06,5.59,13.0,1,0,0.0,0,0,-0.71,-0.49,-1.15,0.93,0,0,1,0,6,0.0,0.0,0.0,76.6,2491.0,5.4,313.0,6,0-0
1432,SL,79.4,3.14,55.76,5.72,13.0,1,0,0.0,0,0,-1.26,-0.41,-1.23,1.27,0,0,0,0,6,0.0,0.0,0.0,76.8,2543.0,4.7,295.0,6,0-0
1438,SL,81.5,2.93,55.15,5.7,13.0,1,0,0.0,0,0,-0.85,-0.37,-0.51,0.88,1,1,0,2,5,0.0,0.0,0.0,79.3,2416.0,5.4,303.0,6,0-0
1441,CH,84.5,3.11,54.72,5.42,13.0,1,0,0.0,0,0,1.2,0.3,-1.0,0.4,0,0,1,2,5,0.0,0.0,0.0,83.1,1680.0,5.8,97.0,6,0-0
1444,FF,94.8,3.24,54.59,5.58,8.0,0,0,1.0,0,0,1.41,0.93,0.16,1.71,0,0,1,1,5,0.0,0.0,0.0,93.4,2435.0,5.9,120.0,6,0-0
1449,CH,84.2,3.0,54.6,5.43,13.0,1,0,0.0,0,0,1.62,0.33,-0.52,0.65,0,0,0,1,5,0.0,0.0,0.0,83.4,1644.0,5.9,97.0,6,0-0
1454,FF,90.4,2.91,54.78,5.86,2.0,0,0,1.0,0,0,1.41,1.51,0.01,2.96,0,0,0,0,5,0.0,0.0,0.0,88.9,2382.0,5.7,134.0,6,0-0
1458,CH,85.3,3.17,54.52,5.24,13.0,1,0,0.0,0,0,1.42,0.28,-1.06,1.17,0,0,0,2,4,0.0,0.0,0.0,84.9,1854.0,6.0,96.0,6,0-0
1464,CH,85.5,2.96,54.95,5.53,12.0,1,0,1.0,0,0,1.33,0.77,1.16,2.69,0,0,0,1,4,0.0,0.0,0.0,84.3,1915.0,5.5,115.0,6,0-0
1469,CH,88.8,3.07,54.45,5.35,14.0,1,0,0.0,0,0,1.56,0.31,1.52,1.96,0,0,0,0,4,0.0,0.0,0.0,88.2,2098.0,6.1,96.0,6,0-0
1473,FF,92.0,2.9,54.22,5.61,2.0,1,0,1.0,0,0,1.11,1.05,-0.04,3.44,0,0,1,2,3,0.0,0.0,0.0,91.5,2313.0,6.3,129.0,5,0-0
1475,CH,87.4,3.27,54.65,5.43,3.0,1,0,1.0,0,0,1.33,0.39,0.56,3.18,0,0,1,1,3,0.0,0.0,0.0,86.6,1892.0,5.9,101.0,5,0-0
1483,CH,85.4,3.04,54.71,5.46,12.0,1,0,1.0,0,0,1.33,0.63,0.98,2.81,0,0,0,1,3,0.0,0.0,0.0,84.8,1917.0,5.8,110.0,5,0-0
1487,FF,90.7,3.03,54.99,5.81,2.0,1,0,1.0,0,0,1.29,1.54,0.08,3.01,0,0,0,0,3,0.0,0.0,0.0,88.8,2446.0,5.5,137.0,5,0-0
1491,SI,90.3,3.15,54.41,5.35,14.0,1,0,1.0,0,0,1.73,0.21,1.68,1.82,0,0,0,2,2,0.0,0.0,0.0,89.4,2229.0,6.1,92.0,5,0-0
1492,SI,91.8,2.89,54.31,5.5,2.0,0,0,0.0,0,0,1.54,0.69,0.25,2.59,0,0,0,1,2,318.0,87.9,29.0,91.0,2277.0,6.2,110.0,5,0-0
1501,FF,92.0,3.17,54.7,5.38,5.0,1,0,1.0,0,0,1.4,1.03,0.0,2.38,0,0,0,0,2,0.0,0.0,0.0,90.3,2367.0,5.8,122.0,5,0-0
1507,SL,78.9,3.01,55.48,5.71,5.0,1,0,1.0,0,0,-1.24,-0.55,-0.07,2.9,0,0,1,2,1,0.0,0.0,0.0,76.5,2385.0,5.0,301.0,5,0-0
1509,CH,87.8,3.14,54.39,5.38,9.0,1,0,1.0,0,0,1.35,0.68,0.35,2.08,0,0,1,1,1,0.0,0.0,0.0,87.2,1803.0,6.1,112.0,5,0-0
1516,CH,85.7,3.14,54.62,5.45,5.0,1,0,1.0,0,0,1.48,0.68,-0.11,2.26,0,0,0,1,1,0.0,0.0,0.0,84.8,1895.0,5.9,110.0,5,0-0
1520,FF,95.8,3.08,54.77,5.65,13.0,1,0,0.0,0,0,1.25,1.02,-1.3,1.41,0,0,0,0,1,0.0,0.0,0.0,93.7,2455.0,5.7,125.0,5,0-0
1524,SI,94.2,3.09,54.52,5.41,12.0,1,0,0.0,0,0,1.54,0.6,1.09,3.44,0,0,1,1,8,0.0,0.0,0.0,93.4,2447.0,6.0,107.0,1,0-0
1528,FF,95.7,2.92,54.74,5.67,14.0,0,0,0.0,0,0,1.42,1.04,1.27,1.72,0,0,0,1,8,0.0,0.0,0.0,94.7,2390.0,5.8,123.0,1,0-0
1531,SL,79.0,2.98,55.44,5.56,13.0,1,0,1.0,0,0,-0.97,-0.5,-0.54,0.72,0,0,0,0,8,0.0,0.0,0.0,77.1,2601.0,5.1,305.0,1,0-0
1536,SL,78.3,3.16,55.15,5.39,12.0,1,0,1.0,0,0,-1.14,-0.27,1.02,2.56,0,0,1,2,7,0.0,0.0,0.0,76.8,2312.0,5.4,292.0,1,0-0
1540,CH,84.8,3.16,54.64,5.26,7.0,1,0,1.0,0,0,1.61,0.59,-0.42,1.95,0,0,1,1,7,0.0,0.0,0.0,84.0,1997.0,5.9,106.0,1,0-0
1545,FF,89.5,3.2,54.61,5.41,12.0,1,0,0.0,0,0,1.44,0.92,1.09,2.75,0,0,1,0,7,0.0,0.0,0.0,88.9,2137.0,5.9,119.0,1,0-0
1553,SL,74.6,3.18,55.33,5.49,14.0,1,0,0.0,0,0,-1.49,-0.28,0.61,1.5,0,0,0,0,7,0.0,0.0,0.0,72.8,2452.0,5.2,288.0,1,0-0
1556,FF,90.8,3.11,54.43,5.47,4.0,1,0,1.0,0,0,1.16,1.07,-0.63,2.39,0,0,0,2,6,0.0,0.0,0.0,90.2,2310.0,6.1,129.0,1,0-0
1557,FF,93.0,3.11,54.46,5.4,1.0,1,0,0.0,0,0,1.42,1.13,-0.65,3.14,0,0,0,1,6,296.0,94.4,47.0,91.9,2374.0,6.0,125.0,1,0-0
1564,SL,77.7,3.12,55.58,5.53,6.0,1,0,1.0,0,0,-1.55,-0.29,0.71,2.55,0,0,0,0,6,0.0,0.0,0.0,75.5,2504.0,4.9,287.0,1,0-0
1568,SL,77.4,3.19,55.48,5.37,6.0,0,0,1.0,0,0,-0.92,-0.15,0.44,1.89,0,0,0,2,5,0.0,0.0,0.0,75.4,2339.0,5.0,289.0,1,0-0
1574,SL,75.0,3.03,55.26,5.52,12.0,1,0,0.0,0,0,-1.12,-0.33,1.27,2.61,0,0,0,1,5,0.0,0.0,0.0,73.2,2449.0,5.2,296.0,1,0-0
1579,CH,83.2,3.12,54.18,5.33,13.0,1,0,0.0,0,0,1.64,0.03,-0.87,1.31,0,0,0,0,5,0.0,0.0,0.0,82.8,1924.0,6.3,86.0,1,0-0
1583,SL,80.0,3.08,55.14,5.53,3.0,1,0,1.0,0,0,-1.24,-0.41,0.37,3.03,0,0,1,2,4,0.0,0.0,0.0,78.8,2432.0,5.4,294.0,1,0-0
1585,CH,84.7,3.11,54.9,5.35,13.0,1,0,0.0,0,0,1.76,0.55,-1.22,1.7,0,0,0,2,4,0.0,0.0,0.0,83.1,1991.0,5.6,103.0,1,0-0
1589,SL,76.4,3.01,55.34,5.61,13.0,1,0,0.0,0,0,-1.31,-0.44,-0.24,1.15,0,0,0,1,4,0.0,0.0,0.0,74.5,2302.0,5.2,296.0,1,0-0
1596,CH,85.1,3.1,54.78,5.42,2.0,1,0,1.0,0,0,1.7,0.57,0.01,3.24,0,0,0,0,4,0.0,0.0,0.0,83.6,1896.0,5.7,103.0,1,0-0
1600,SL,80.1,3.01,55.24,5.39,8.0,1,0,1.0,0,0,-1.1,-0.15,-0.21,2.0,0,1,0,2,3,0.0,0.0,0.0,78.5,2447.0,5.3,286.0,0,0-0
1602,SL,76.4,3.14,55.44,5.5,6.0,1,0,1.0,0,0,-1.4,-0.14,0.58,2.26,0,0,0,2,3,0.0,0.0,0.0,74.4,2358.0,5.1,284.0,0,0-0
1607,FF,91.4,3.19,54.72,5.54,9.0,0,0,1.0,0,0,1.46,1.14,0.64,1.82,0,0,0,1,3,0.0,0.0,0.0,90.5,2344.0,5.8,125.0,0,0-0
1609,CH,85.2,3.35,54.96,5.32,12.0,1,0,0.0,0,0,1.64,-0.2,1.44,2.93,0,0,0,0,3,0.0,0.0,0.0,83.9,1972.0,5.5,78.0,0,0-0
1612,SL,81.3,3.07,55.03,5.44,6.0,1,0,1.0,0,0,-0.8,-0.22,0.72,2.1,1,0,0,2,2,0.0,0.0,0.0,79.7,2645.0,5.5,296.0,0,0-0
1613,CH,88.5,3.18,54.56,5.21,9.0,1,0,0.0,0,0,1.8,0.2,0.33,2.03,0,1,0,1,2,6.0,66.5,-19.0,87.5,2015.0,5.9,92.0,0,0-0
1616,SL,77.6,2.99,55.64,5.56,5.0,1,0,1.0,0,0,-1.5,-0.24,-0.23,1.97,0,1,0,0,2,0.0,0.0,0.0,75.6,2581.0,4.9,285.0,0,0-0
1619,CH,84.5,3.23,54.48,5.27,14.0,1,0,0.0,0,0,1.45,-0.12,1.2,2.45,0,0,0,0,2,0.0,0.0,0.0,84.2,2160.0,6.0,80.0,0,0-0
1624,FF,94.1,2.93,54.46,5.44,11.0,1,0,0.0,0,0,1.24,1.17,-1.26,2.95,0,0,1,2,1,0.0,0.0,0.0,93.1,2388.0,6.0,130.0,0,0-0
1628,SI,96.7,3.07,54.52,5.22,9.0,1,0,1.0,0,0,1.62,0.49,0.58,2.2,0,0,1,1,1,311.0,83.8,40.0,96.0,2362.0,6.0,103.0,0,0-0
1632,CH,85.5,3.18,54.49,5.2,4.0,1,0,1.0,0,0,1.7,0.4,-0.41,2.62,0,0,1,0,1,0.0,0.0,0.0,84.4,2099.0,6.0,98.0,0,0-0
1638,FF,96.2,2.97,54.49,5.63,11.0,0,0,0.0,0,0,1.14,1.07,-0.3,4.12,0,0,0,0,1,0.0,0.0,0.0,95.4,2467.0,6.0,130.0,0,0-0
1644,SL,83.6,2.9,54.88,5.48,7.0,1,0,1.0,0,0,-0.72,-0.46,-0.58,1.64,1,0,0,2,2,0.0,0.0,0.0,82.3,2609.0,5.6,310.0,0,0-0
1647,CH,89.4,3.16,54.17,4.99,6.0,1,0,1.0,0,0,1.85,0.36,0.68,2.56,0,1,1,0,2,3.0,65.3,-38.0,88.9,2090.0,6.3,97.0,0,0-0
1649,FF,95.7,2.95,54.29,5.36,1.0,1,0,1.0,0,0,1.51,1.26,-0.76,2.87,0,0,1,0,2,0.0,0.0,0.0,94.7,2501.0,6.2,127.0,0,0-0
1650,FF,95.8,2.93,54.43,5.46,5.0,0,0,0.0,0,0,1.51,1.3,0.12,2.11,0,0,0,0,2,166.0,78.0,12.0,94.8,2456.0,6.1,128.0,0,0-0
1654,CH,87.4,3.31,54.33,5.04,6.0,1,0,1.0,0,0,1.87,0.31,0.48,2.23,0,0,1,2,1,0.0,0.0,0.0,86.2,2278.0,6.2,94.0,0,0-0
1659,SL,79.9,2.8,55.09,5.34,13.0,0,0,0.0,0,0,-1.87,-0.07,-2.32,1.47,0,0,0,2,1,0.0,0.0,0.0,77.4,2524.0,5.4,278.0,0,0-0
1663,SL,84.0,2.92,54.87,5.47,7.0,1,0,1.0,0,0,-0.9,0.25,-0.75,1.71,0,0,0,1,1,0.0,0.0,0.0,82.5,2618.0,5.6,264.0,0,0-0
1666,0,98.0,2.81,53.75,5.5,13.0,0,0,0.0,0,0,1.38,1.07,-0.32,0.29,0,0,0,0,1,0.0,0.0,0.0,0.0,2431.0,6.7,125.0,0,0-0
1672,SL,77.5,3.25,54.98,5.61,8.0,1,0,1.0,0,0,-1.44,-0.62,-0.05,2.16,0,0,0,2,7,0.0,0.0,0.0,75.5,2307.0,5.5,300.0,-3,0-0
1676,FF,90.9,3.26,54.28,5.56,5.0,0,0,1.0,0,0,1.16,0.97,-0.21,2.52,0,0,0,1,7,0.0,0.0,0.0,89.9,2247.0,6.2,125.0,-3,0-0
1677,SI,93.0,3.3,54.17,5.44,3.0,1,0,0.0,0,0,1.57,0.78,0.33,3.28,0,0,0,0,7,400.0,101.8,22.0,92.4,2142.0,6.3,112.0,-3,0-0
1680,CH,85.8,3.28,54.15,5.34,8.0,1,0,1.0,0,0,1.42,0.55,-0.24,1.64,0,0,0,2,6,0.0,0.0,0.0,85.3,1802.0,6.3,106.0,-3,0-0
1686,SI,91.5,3.31,54.59,5.38,5.0,1,0,1.0,0,0,1.52,0.35,0.01,2.17,0,0,0,1,6,0.0,0.0,0.0,90.1,2106.0,5.9,98.0,-3,0-0
1687,FF,94.3,3.27,54.32,5.44,5.0,1,0,0.0,0,0,1.35,0.8,-0.15,2.35,1,0,0,1,6,415.0,107.7,32.0,93.1,2390.0,6.2,116.0,-1,0-0
